Source,Target,Type,Id,Label,timeset,Weight,a,tender_indicator_integrity_single_bid,tender_indicator_integrity_call_for_tender_publication,tender_indicator_integrity_advertisement_period,tender_indicator_integrity_procedure_type,tender_indicator_integrity_decision_period,tender_indicator_integrity_tax_haven,tender_indicator_integrity_new_company,tender_indicator_administrative_centralized_procurement,tender_indicator_administrative_electronic_auction,tender_indicator_administrative_covered_by_gpa,tender_indicator_administrative_framework_agreement,tender_indicator_administrative_english_as_foreign_language,tender_indicator_administrative_notice_and_award_discrepancies,tender_indicator_transparency_number_of_key_missing_fields,mean_cri,cri_cat
EU_body_0428f4b1d275d0d370ebcd4ab73979381b72179304863c11662fa11262c6a9b4,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,144745,,,1,145329,100,100,100,100,NA,NA,NA,NA,0,0,0,0,83.3333,NA,53.7037,high
EU_body_b3c69753b831355fae82aff6908be14180f06d0198013cc21582801aa7658222,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,97535,,,2,146437,100,100,100,100,NA,100,NA,NA,100,0,100,0,83.3333,NA,78.33333,high
EU_body_f4fe1287b7510cc9ab26e400fc38ccee7e5492fe3a6495a3f54c998ab3b0e48e,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,96922,,,3,194316,100,100,100,100,NA,NA,NA,NA,0,100,0,0,83.3333,NA,64.814811,high
EU_body_9b6966bf759fcc7da7c5bd037637bd6afa329a5b89deef25eebe825ea98753fe,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,96860,,,4,145944,100,100,100,100,NA,NA,NA,NA,0,0,100,0,83.3333,NA,64.814811,high
EU_body_f296c44152f1b8e377fc5aa0c368e48c003702a9a8b9d1376320b17470b2394b,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,96811,,,2,194804,100,100,100,100,NA,NA,NA,NA,0,0,0,0,91.6667,NA,54.629633,high
EU_body_3a54dfbb817ac6f0fadbbb6fee27f7cd3d93dd91369d4925af7280414cceda0d,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,96786,,,3,194519,100,100,100,100,NA,NA,NA,NA,0,0,0,0,91.6667,NA,54.629633,high
EU_body_6914e479b5772c476521028de5b02320854e8f2ce7770b1fd429cf4e924fc11e,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,96749,,,2,145646,100,100,100,100,NA,NA,NA,NA,0,0,100,0,83.3333,NA,64.814811,high
EU_body_f76bde6838fa1bf82a718ff2b1669b99263bc2db2fa6cf7aa5911c7a89c94a93,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,96732,,,2,97121,100,100,100,100,NA,NA,NA,NA,100,0,0,0,83.3333,NA,64.814811,high
EU_body_82bdd06f6cebdc3c1a74af7cbfecd583279001724bf7b6c2b34b4dc5439162ee,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,96692,,,2,145437,100,0,100,100,0,NA,NA,NA,0,0,0,0,91.6667,NA,37.5,low
EU_body_8c6a671ebc83c39a7aec949fc4bb52b523ec4c594c7be9002c2bccecec803963,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,96678,,,2,145791,100,100,100,100,NA,NA,NA,NA,0,0,100,0,91.6667,NA,65.740744,high
EU_body_7995a73663993d0882bd0f6c867ff9da31af51e3f66c56a39146109d79f3b2ed,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,96573,,,1,96960,100,100,100,100,NA,NA,NA,NA,0,0,0,0,83.3333,NA,53.7037,high
EU_body_daf9f650cf6baf71210d00a03db35242f21315c5a93a0cc3444b3c0e78503937,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,96539,,,2,194633,100,100,100,100,NA,NA,NA,NA,0,0,0,0,91.6667,NA,54.629633,high
EU_body_78f7250b1a25d7b995c5500eb9f068ca745e96d929ed10ad94e3b637603e007d,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,96529,,,1,96916,100,100,100,100,NA,NA,NA,NA,0,0,0,0,91.6667,NA,54.629633,high
EU_body_75834e19b1fb1fecaf134c5046c8de8ad504ec034c18cb3032a01a78a38ef356,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,96518,,,2,97269,100,100,100,100,NA,NA,NA,NA,100,0,100,0,83.3333,NA,75.925922,high
EU_body_b4e99186f30e109c099e3700cde5b23676c71d87f8258a95f126fb6646e4166d,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,49905,,,1,50214,100,0,100,0,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_d8f049c7fb3e87ea3a85fd41f79361d0b69dc32a39952614aa53d9d1209e11b4,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,49276,,,1,49461,100,100,100,100,NA,NA,NA,NA,0,0,100,0,83.3333,NA,64.814811,high
EU_body_91ba044eccad5f795ee0c7b59e7453a34dd417df556c228244416d2a012ee071,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,49217,,,3,194772,100,0,100,0,0,NA,NA,NA,0,0,0,0,83.3333,NA,25,low
EU_body_b693668a01961a81647f3a37136af9a4e7689072c0b075a3254cd4b39b118c02,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,49209,,,1,49394,100,100,100,100,NA,NA,NA,NA,0,0,100,0,91.6667,NA,65.740744,high
EU_body_1c628efd06163b88690781930c012131c6002dbcec9745e74f967cdb96edd459,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,49165,,,1,49350,100,100,100,100,NA,NA,NA,NA,0,0,100,0,91.6667,NA,65.740744,high
EU_body_a7e9d5ac155d86f31319097a29fb340eb18cfc4b4a9fceeedf3b747d1b5121cc,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,49146,,,1,49331,100,100,100,100,NA,NA,NA,NA,100,100,0,0,83.3333,NA,75.925922,high
EU_body_8c98feddef485f11eddc2e8dfefa971b888c482f11f8245961d1435e05cfc3c9,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,49109,,,1,49294,100,100,100,100,NA,NA,NA,NA,0,0,100,0,83.3333,NA,64.814811,high
EU_body_0f9b44de94155b14738ffb4e2dc45f8ffbac96408f6eb0c16001eef93d586df0,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,49077,,,1,49262,100,100,100,100,NA,NA,NA,NA,0,0,0,0,83.3333,NA,53.7037,high
EU_body_a1998f878d6a56fbe194028a53c011e172804b94604c7ffdd217dcaf0e215d48,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,49047,,,1,49232,100,100,100,100,NA,NA,NA,NA,0,0,0,0,83.3333,NA,53.7037,high
EU_body_08c44882bba356d4757139d98532103ac814bdb051e04293ec156a11de9dfe96,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,48829,,,1,49014,100,100,100,100,NA,NA,NA,NA,100,0,100,0,91.6667,NA,76.851856,high
EU_body_24cf4ffb32b0ef3ad50afca8f204cf9dcfcb96ad221b0a290cf4e6f154a9f527,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,48776,,,3,194723,100,100,100,100,NA,NA,NA,NA,0,0,0,0,83.3333,NA,53.7037,high
EU_body_5736229112fb20757b5b891ff4391472b36dd8a4c63755464ceb2a64f6c15166,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,48768,,,2,97252,100,100,100,100,NA,NA,NA,NA,0,0,100,0,83.3333,NA,64.814811,high
EU_body_027353f5cc0698156d7a20455a9daacf5ce2c9f75809813facf3df2e560824f3,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,48718,,,3,146051,100,0,100,0,0,NA,NA,NA,0,0,0,0,83.3333,NA,25,low
EU_body_c60e3feccb9e93652db2c42154b5de0f48570aa97adefdfe4dd15918f6e1f252,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,48677,,,1,48862,100,100,100,100,NA,NA,NA,NA,100,0,0,0,83.3333,NA,64.814811,high
EU_body_395108ed8b845fca6aae6a1408cb8cf46decfbfd612685f5a9e83bd57a8efe8f,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,48665,,,2,194407,100,100,100,100,NA,NA,NA,NA,0,0,100,0,83.3333,NA,64.814811,high
EU_body_e12e24e9bf6a496033a5246fcded4198a3e0ec9f451feccee650edf5bc73eaf3,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,48643,,,3,145859,100,100,100,100,NA,NA,NA,NA,0,0,100,0,83.3333,NA,64.814811,high
EU_body_986715127a8ddfca442e03a41162120577af6a8c800ecd00f81e08cd3b5e2928,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,48608,,,4,193601,100,100,100,100,NA,NA,NA,NA,0,0,0,0,91.6667,NA,54.629633,high
EU_body_ba8216022a005ad9be219f4f7d3aea2882b7f357628b573278966b559c435086,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,48600,,,1,48785,100,100,100,100,NA,NA,NA,NA,100,0,100,0,83.3333,NA,75.925922,high
EU_body_9999e218d141040daafdd7fb99c1102f3285e7ad9c56316b38e6314c38eb66ca,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,48574,,,2,96973,100,100,100,100,NA,NA,NA,NA,0,0,100,0,83.3333,NA,64.814811,high
EU_body_566fc3874830b25d3d51b97890a92088d4b95027f1ec18735549ae43616ec8fa,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,48543,,,1,48728,0,100,100,100,NA,NA,NA,NA,0,0,0,0,83.3333,NA,42.592589,low
EU_body_45c32a4fed278afc13461ec4f691636515d308f707282a88f68e25f6f1169a06,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,804,,,2,48807,100,100,100,100,NA,NA,NA,NA,0,0,100,0,83.3333,NA,64.814811,high
EU_body_3ad1ce0c5a2e3591b97944ce0e88bc1ed67ad6f1a67338eb66a9113e9092575d,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,790,,,2,96941,100,100,100,100,NA,NA,NA,NA,0,0,0,0,83.3333,NA,53.7037,high
EU_body_5d91b253138684e2cab20e5adec335223c9a34235797ebb7139a8ef0874dc876,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,716,,,1,717,100,0,100,0,0,NA,NA,NA,0,0,0,,,NA,25,low
EU_body_ea69cbf182696de01d780bd1bf356fadc1f8b8cd955a4bd945ce5be3a9c4a991,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,647,,,1,648,100,100,100,100,NA,NA,NA,NA,0,0,0,0,91.6667,NA,54.629633,high
EU_body_58c495d8973348c6ca5ab55462a85baca374f518ff74ea32712ce14b49ef7dde,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,636,,,5,193398,100,100,100,100,NA,NA,NA,NA,0,0,100,0,91.6667,NA,65.740744,high
EU_body_8c897b3d9b7e5c88a25c1d6325fa08b2374759aae0991e7f40d682354b0c0054,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,618,,,1,619,100,100,100,100,NA,NA,NA,NA,100,0,100,0,91.6667,NA,76.851856,high
EU_body_01081e252f40591219960bd1d0f3d041e40cc7dabcc00ebec00b3ed0adcbf785,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,532,,,1,533,100,0,100,0,0,NA,NA,NA,0,0,0,,,NA,25,low
EU_body_4fb0463f9aece404edc8449bbf4a22d78244ca13297ef5e38f043e3572503f48,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,512,,,1,513,100,100,100,100,NA,NA,NA,NA,100,0,0,0,83.3333,NA,64.814811,high
EU_body_14896e39b811257e2813716f5f1823599e480c0976c35529df4879bf80dcb186,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,488,,,1,489,100,100,100,100,NA,NA,NA,NA,0,0,0,0,83.3333,NA,53.7037,high
EU_body_5c8a2378773a46de22c04d736ff49c77237b2962e72d46aa72f28d381cbcf641,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,467,,,4,194653,0,100,100,100,NA,NA,NA,NA,0,100,100,0,91.6667,NA,65.740744,high
EU_body_9f5d63447f8e7675b0e1143b78d95a8ef6511c17f2772d653d799c0b60ee8419,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,428,,,4,145333,100,100,100,100,NA,NA,NA,NA,100,0,100,0,83.3333,NA,75.925922,high
EU_body_a7545e2b3bf426a63019b9e00a93a18db23c645e45b29e66a2362828a2d59e1e,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,385,,,1,386,100,100,100,100,NA,NA,NA,NA,0,0,0,0,83.3333,NA,53.7037,high
EU_body_22d03c7f87f0a57bf14944a1aa3f7d1e4d4511cd3f3ea70838632d7d6c40563b,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,271,,,2,49302,100,100,100,100,NA,NA,NA,NA,0,0,100,0,91.6667,NA,65.740744,high
EU_body_f5c1f46597c8e9e02ce96be4cf05150d1f41c09fd2d0c04b16779397a86a71cf,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,224,,,6,194748,100,100,100,100,NA,NA,NA,NA,0,0,100,0,83.3333,NA,64.814811,high
EU_body_1365877e5e46491bc61515a41eea90fd2cb7cd18a0d5d9942aed043a5c0bdd8b,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,174,,,1,175,100,100,100,100,NA,NA,NA,NA,0,0,0,0,83.3333,NA,53.7037,high
EU_body_1fb581e459597fadbad8a7f2a2f1ba32efc2278137b3d7a546997614a19349ca,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,155,,,4,146078,100,100,100,100,NA,NA,NA,NA,0,0,0,0,83.3333,NA,53.7037,high
EU_body_4c4c3811446dcc24b1e1067c8e94678e60e39d077e237c639bd6cc5ac02552e2,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,149,,,1,150,100,100,100,100,NA,NA,NA,NA,0,0,0,0,83.3333,NA,53.7037,high
EU_body_56104622dfdc755669b47caa697a2565ba0838c0b1951e7199e0c6d0fe35f10f,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,100,,,2,419,100,100,100,100,NA,NA,NA,NA,0,0,100,0,83.3333,NA,64.814811,high
EU_body_1a8868babd29d0de7a3229188f1911dcec69256a5e9fc9a1af3c989d972c4c2a,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,56,,,10,195704,100,100,100,100,NA,100,NA,NA,0,0,0,0,91.6667,NA,59.16667,high
EU_body_ebccc32ed62f0d89e667ff2b7883eedabe4dd58f50d10f3d41249e1ffb62464e,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,53,,,1,54,100,0,100,0,0,NA,NA,NA,0,0,0,,,NA,25,low
EU_body_a0c70de5d2d24338f62f1df41df36d6bb2a7a0b1d02ea0bcdb95b5d0d929bd9a,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,31,,,2,145535,100,0,100,0,0,NA,NA,NA,0,0,0,,,NA,25,low
EU_body_8968addc03be953034642dfbf6ffac2d97ed2e17a4a3fada43cb18d13ccd07b5,EU_body_f9c1fd8eaa60c5ba2fcc49d8ba1f0c348bc13a200c113cb01ebab1f2d549d704,Undirected,193955,,,1,194815,100,100,100,100,NA,NA,NA,NA,0,0,0,0,91.6667,NA,54.629633,high
EU_body_c8b338664b484550827b14ba6af6bccb3dd60e186df2962fe5828b64cb938dab,EU_body_f9c1fd8eaa60c5ba2fcc49d8ba1f0c348bc13a200c113cb01ebab1f2d549d704,Undirected,193927,,,1,194787,100,100,100,100,NA,NA,NA,NA,0,0,0,0,91.6667,NA,54.629633,high
EU_body_091500057b87790bb93802ed874132fb8058d291d2d6d4464192c62a05f64dce,EU_body_f9c1fd8eaa60c5ba2fcc49d8ba1f0c348bc13a200c113cb01ebab1f2d549d704,Undirected,193907,,,1,194767,100,100,100,100,NA,NA,NA,NA,0,0,0,0,91.6667,NA,54.629633,high
EU_body_6c9b9f5dd1e5ced4ef46c8f515a3521b94c89ba4c8fdb132e4e3eb666c3d6caf,EU_body_f9c1fd8eaa60c5ba2fcc49d8ba1f0c348bc13a200c113cb01ebab1f2d549d704,Undirected,193839,,,1,194699,100,100,100,100,NA,NA,NA,NA,100,0,0,0,83.3333,NA,64.814811,high
EU_body_5b27c9616db76ac464c82d964ce0ff7f0157e8b2b36c9247177f95310cce8258,EU_body_f9c1fd8eaa60c5ba2fcc49d8ba1f0c348bc13a200c113cb01ebab1f2d549d704,Undirected,193769,,,1,194629,100,100,100,100,NA,NA,NA,NA,100,0,0,0,83.3333,NA,64.814811,high
EU_body_d73636d3c20cc401f26980dcbd0931551e9627c9af20ce9882b42729c9d8bfd9,EU_body_f9c1fd8eaa60c5ba2fcc49d8ba1f0c348bc13a200c113cb01ebab1f2d549d704,Undirected,193694,,,1,194554,100,0,100,0,0,NA,NA,NA,0,0,0,,,NA,25,low
EU_body_069b826a132bb3e5e19822f7cdd621e99ce1fcd082f364abe682935ffc590b1f,EU_body_f9c1fd8eaa60c5ba2fcc49d8ba1f0c348bc13a200c113cb01ebab1f2d549d704,Undirected,193673,,,1,194533,100,100,100,100,NA,NA,NA,NA,0,0,0,0,91.6667,NA,54.629633,high
EU_body_8db039b60ffd9798b79d84a8365a831d58adf2998909ef217c375abd568aab6f,EU_body_f9c1fd8eaa60c5ba2fcc49d8ba1f0c348bc13a200c113cb01ebab1f2d549d704,Undirected,193633,,,1,194493,100,100,100,100,NA,NA,NA,NA,0,0,100,0,91.6667,NA,65.740744,high
EU_body_395108ed8b845fca6aae6a1408cb8cf46decfbfd612685f5a9e83bd57a8efe8f,EU_body_f9c1fd8eaa60c5ba2fcc49d8ba1f0c348bc13a200c113cb01ebab1f2d549d704,Undirected,193546,,,1,194406,100,100,100,100,NA,NA,NA,NA,0,0,100,0,83.3333,NA,64.814811,high
EU_body_59b6f71d2dd2be749b5f3e3173e083f9d221c421ce5d440b23bf71eb2f1467e2,EU_body_f9c1fd8eaa60c5ba2fcc49d8ba1f0c348bc13a200c113cb01ebab1f2d549d704,Undirected,193495,,,1,194355,100,100,100,100,NA,NA,NA,NA,0,0,100,0,83.3333,NA,64.814811,high
EU_body_cba423edc219002f4150f333be265d967031646a2a553982020de44652a0dac4,EU_body_f9c1fd8eaa60c5ba2fcc49d8ba1f0c348bc13a200c113cb01ebab1f2d549d704,Undirected,193420,,,1,194280,100,100,100,100,NA,NA,NA,NA,0,0,0,0,83.3333,NA,53.7037,high
EU_body_986ffcb65f81f75079893fb97ea842fc39e8f1cb14492fd9680a3084a9fef184,EU_body_f9c1fd8eaa60c5ba2fcc49d8ba1f0c348bc13a200c113cb01ebab1f2d549d704,Undirected,193400,,,1,194260,100,100,100,100,NA,NA,NA,NA,0,0,0,0,91.6667,NA,54.629633,high
EU_body_3d9f6cefd68bec2983938a6a129774fb7afb2f60ec0aad37aea1510324272558,EU_body_f9c1fd8eaa60c5ba2fcc49d8ba1f0c348bc13a200c113cb01ebab1f2d549d704,Undirected,192976,,,1,193768,0,0,100,100,0,NA,NA,NA,0,0,100,,,NA,37.5,low
EU_body_826888db7710351306c4cc504a85b107f5a02cf15723226657f394352eb4768c,EU_body_f9c1fd8eaa60c5ba2fcc49d8ba1f0c348bc13a200c113cb01ebab1f2d549d704,Undirected,192945,,,1,193737,100,100,100,100,NA,NA,NA,NA,0,0,100,0,83.3333,NA,64.814811,high
EU_body_a1998f878d6a56fbe194028a53c011e172804b94604c7ffdd217dcaf0e215d48,EU_body_f9c1fd8eaa60c5ba2fcc49d8ba1f0c348bc13a200c113cb01ebab1f2d549d704,Undirected,192931,,,1,193723,100,0,100,0,0,NA,NA,NA,0,0,0,,,NA,25,low
EU_body_00f9e0d269b7384821e5fef7cdb4dc39e740b816d270f177db1e1f50bc83e2e5,EU_body_f9c1fd8eaa60c5ba2fcc49d8ba1f0c348bc13a200c113cb01ebab1f2d549d704,Undirected,192887,,,1,193679,100,100,0,100,NA,NA,NA,NA,0,0,100,0,91.6667,NA,54.629633,high
EU_body_ba6c684fd5299dbeea31bcd5f217a74f46554dfbd2fd2318ccb90de04a20382d,EU_body_f9c1fd8eaa60c5ba2fcc49d8ba1f0c348bc13a200c113cb01ebab1f2d549d704,Undirected,192676,,,1,193468,100,100,100,100,NA,NA,NA,NA,100,0,100,0,83.3333,NA,75.925922,high
EU_body_1fb581e459597fadbad8a7f2a2f1ba32efc2278137b3d7a546997614a19349ca,EU_body_f9c1fd8eaa60c5ba2fcc49d8ba1f0c348bc13a200c113cb01ebab1f2d549d704,Undirected,145487,,,1,146071,100,100,100,100,NA,NA,NA,NA,0,0,0,0,83.3333,NA,53.7037,high
EU_body_1f3c278ccf29358da066873c3cfc9b2e6d2e1d4b10ba723eaf1e27e44e142ac4,EU_body_f9c1fd8eaa60c5ba2fcc49d8ba1f0c348bc13a200c113cb01ebab1f2d549d704,Undirected,145379,,,1,145963,100,100,100,100,NA,NA,NA,NA,0,0,0,0,91.6667,NA,54.629633,high
EU_body_70d4999bed1c78b040876ecb337de547824804a2d7091c94fa50f14e042c1509,EU_body_f9c1fd8eaa60c5ba2fcc49d8ba1f0c348bc13a200c113cb01ebab1f2d549d704,Undirected,145343,,,1,145927,100,100,100,100,NA,NA,NA,NA,100,0,100,0,83.3333,NA,75.925922,high
EU_body_8c6a671ebc83c39a7aec949fc4bb52b523ec4c594c7be9002c2bccecec803963,EU_body_f9c1fd8eaa60c5ba2fcc49d8ba1f0c348bc13a200c113cb01ebab1f2d549d704,Undirected,145211,,,1,145795,100,100,100,100,NA,NA,NA,NA,0,0,100,0,91.6667,NA,65.740744,high
EU_body_b87851f8d25c6f456e14e934e3e16122aec6ad912003867850da611299774c43,EU_body_f9c1fd8eaa60c5ba2fcc49d8ba1f0c348bc13a200c113cb01ebab1f2d549d704,Undirected,145172,,,1,145756,100,100,100,100,NA,NA,NA,NA,0,0,0,0,91.6667,NA,54.629633,high
EU_body_ff6940c5a32c81b75ecc323cda1aa0a608684c28587efe2bdb654b0ee3bad5b6,EU_body_f9c1fd8eaa60c5ba2fcc49d8ba1f0c348bc13a200c113cb01ebab1f2d549d704,Undirected,145006,,,2,193536,100,100,100,100,NA,NA,NA,NA,0,0,100,0,91.6667,NA,65.740744,high
EU_body_db3d877c58b5f2b7a18fe7c11737e8b1ca075791cd565f50d8720a0efb1d6463,EU_body_f9c1fd8eaa60c5ba2fcc49d8ba1f0c348bc13a200c113cb01ebab1f2d549d704,Undirected,145002,,,1,145586,100,0,100,0,0,NA,NA,NA,0,0,0,,,NA,25,low
EU_body_0428f4b1d275d0d370ebcd4ab73979381b72179304863c11662fa11262c6a9b4,EU_body_f9c1fd8eaa60c5ba2fcc49d8ba1f0c348bc13a200c113cb01ebab1f2d549d704,Undirected,144739,,,1,145323,100,100,100,100,NA,NA,NA,NA,0,0,0,0,83.3333,NA,53.7037,high
EU_body_f4fe1287b7510cc9ab26e400fc38ccee7e5492fe3a6495a3f54c998ab3b0e48e,EU_body_f9c1fd8eaa60c5ba2fcc49d8ba1f0c348bc13a200c113cb01ebab1f2d549d704,Undirected,96924,,,2,194295,100,100,100,100,NA,NA,NA,NA,0,100,0,0,83.3333,NA,64.814811,high
EU_body_9b6966bf759fcc7da7c5bd037637bd6afa329a5b89deef25eebe825ea98753fe,EU_body_f9c1fd8eaa60c5ba2fcc49d8ba1f0c348bc13a200c113cb01ebab1f2d549d704,Undirected,96872,,,2,145368,100,100,100,100,NA,NA,NA,NA,0,0,100,0,83.3333,NA,64.814811,high
EU_body_176d39cd6b794327059977c6c29631a1047a00184bc1941a201e633516ab95fa,EU_body_f9c1fd8eaa60c5ba2fcc49d8ba1f0c348bc13a200c113cb01ebab1f2d549d704,Undirected,96819,,,1,97206,100,100,100,100,NA,NA,NA,NA,0,0,100,0,91.6667,NA,65.740744,high
EU_body_3a54dfbb817ac6f0fadbbb6fee27f7cd3d93dd91369d4925af7280414cceda0d,EU_body_f9c1fd8eaa60c5ba2fcc49d8ba1f0c348bc13a200c113cb01ebab1f2d549d704,Undirected,96792,,,2,194523,100,100,100,100,NA,NA,NA,NA,0,0,0,0,91.6667,NA,54.629633,high
EU_body_f76bde6838fa1bf82a718ff2b1669b99263bc2db2fa6cf7aa5911c7a89c94a93,EU_body_f9c1fd8eaa60c5ba2fcc49d8ba1f0c348bc13a200c113cb01ebab1f2d549d704,Undirected,96728,,,2,193716,100,0,100,0,0,NA,NA,NA,0,0,0,0,83.3333,NA,25,low
EU_body_82bdd06f6cebdc3c1a74af7cbfecd583279001724bf7b6c2b34b4dc5439162ee,EU_body_f9c1fd8eaa60c5ba2fcc49d8ba1f0c348bc13a200c113cb01ebab1f2d549d704,Undirected,96700,,,3,145424,100,0,100,100,0,NA,NA,NA,0,0,0,0,91.6667,NA,37.5,low
